sample__uid,taxid,name,cn_name,rankcode,reads_accum,rpm,abd,amplicon_reads,dup_accum,cov_length,ref_length,coverage,rank,parent_ratio,labels
RTI-T05-H11-tNGS-Ts11-20250303,33031,Peptoniphilus lacrimalis,泪嗜胨菌,S,858,226.5009848,0.000443307,92,280,74,75,0.986666667,1,98.734,
RTI-T05-H11-tNGS-Ts11-20250303,54005,Peptoniphilus harei,黑尔嗜胨菌,S,2,0.527974324,1.03335E-06,0,0,0,233,0,4,0.23,misclassified
RTI-T05-H11-tNGS-Ts11-20250303,507750,Peptoniphilus duerdenii,杜尔登嗜胨菌,S,4,1.055948647,2.0667E-06,,0,,,,3,0.46,misclassified
RTI-T05-H11-tNGS-Ts11-20250303,1756987,Peptoniphilus sp. KHD2,嗜胨菌KHD2,S,5,1.319935809,2.58337E-06,,0,,,,2,0.575,misclassified
RTI-T05-H11-tNGS-Ts11-20250303,165779,Anaerococcus,厌氧球菌属,G,15,3.959807427,7.75012E-06,,0,,,,20/49,1.67,
RTI-T05-H11-tNGS-Ts11-20250303,33032,Anaerococcus lactolyticus,解乳厌氧球菌,S,3,0.791961485,1.55002E-06,1,0,50,767,0.065189048,2,20,
RTI-T05-H11-tNGS-Ts11-20250303,33036,Anaerococcus tetradius,四联厌氧球菌,S,12,3.167845941,6.2001E-06,0,0,0,151,0,1,80,
RTI-T05-H11-tNGS-Ts11-20250303,543311,Parvimonas,微单胞菌属,G,1,0.263987162,5.16675E-07,,0,,,,38/49,0.111,misclassified
RTI-T05-H11-tNGS-Ts11-20250303,33033,Parvimonas micra,微小微单胞菌,S,1,0.263987162,5.16675E-07,0,0,0,3000,0,1,100,misclassified
RTI-T05-H11-tNGS-Ts11-20250303,2050,Mobiluncus,动弯杆菌属,G,68750,18149.11737,0.0355214,,61670,,,,5/49,94.318,
RTI-T05-H11-tNGS-Ts11-20250303,2051,Mobiluncus curtisii,柯氏动弯杆菌,S,11045,2915.738202,0.005706674,136,9597,59,78,0.756410256,1,69.183,
RTI-T05-H11-tNGS-Ts11-20250303,184869,Varibaculum,Varibaculum,G,3,0.791961485,1.55002E-06,,0,,,,30/49,0.004,misclassified
RTI-T05-H11-tNGS-Ts11-20250303,184870,Varibaculum cambriense,威尔士小弯杆菌,S,2,0.527974324,1.03335E-06,2,0,100,968,0.103305785,1,66.667,misclassified
RTI-T05-H11-tNGS-Ts11-20250303,1852372,Varibaculum massiliense,Varibaculum massiliense,S,1,0.263987162,5.16675E-07,0,0,0,1035,0,2,33.333,misclassified
RTI-T05-H11-tNGS-Ts11-20250303,2529408,Schaalia,Schaalia,G,11,2.90385878,5.68342E-06,,0,,,,22/49,0.015,misclassified
RTI-T05-H11-tNGS-Ts11-20250303,131111,Schaalia turicensis,苏黎世放线菌,S,11,2.90385878,5.68342E-06,10,0,280,992,0.282258065,1,100,misclassified
RTI-T05-H11-tNGS-Ts11-20250303,2692118,Winkia,Winkia,G,2,0.527974324,1.03335E-06,,0,,,,32/49,0.003,misclassified
RTI-T05-H11-tNGS-Ts11-20250303,33007,Winkia neuii,纽氏放线菌,S,2,0.527974324,1.03335E-06,0,0,0,876,0,1,100,misclassified
RTI-T05-H11-tNGS-Ts11-20250303,2767327,Fannyhessea,Fannyhessea,G,4126,1089.211029,0.002131801,,3028,,,,12/49,5.66,
RTI-T05-H11-tNGS-Ts11-20250303,82135,Fannyhessea vaginae,阴道陌生菌,S,4126,1089.211029,0.002131801,0,3028,0,143,0,1,100,
RTI-T05-H11-tNGS-Ts11-20250303,2701,Gardnerella,加德纳菌属,G,583478,154030.7012,0.301468442,,549035,,,,1/49,100,
RTI-T05-H11-tNGS-Ts11-20250303,2702,Gardnerella vaginalis,阴道加德纳菌,S,541142,142854.5407,0.279594493,519194,513990,837,838,0.998806683,1,98.211,
RTI-T05-H11-tNGS-Ts11-20250303,32207,Rothia,罗氏菌属,G,2,0.527974324,1.03335E-06,,0,,,,32/49,100,
RTI-T05-H11-tNGS-Ts11-20250303,1716,Corynebacterium,棒状杆菌属,G,1,0.263987162,5.16675E-07,,0,,,,38/49,100,
RTI-T05-H11-tNGS-Ts11-20250303,1232427,Corynebacterium ihumii,,S,1,0.263987162,5.16675E-07,0,0,0,146,0,1,100,
RTI-T05-H11-tNGS-Ts11-20250303,1865,Actinoplanes,Actinoplanes,G,1,0.263987162,5.16675E-07,,0,,,,38/49,100,
RTI-T05-H11-tNGS-Ts11-20250303,1912216,Cutibacterium,Cutibacterium,G,5,1.319935809,2.58337E-06,,0,,,,27/49,100,
RTI-T05-H11-tNGS-Ts11-20250303,1747,Cutibacterium acnes,痤疮丙酸杆菌,S,5,1.319935809,2.58337E-06,4,0,142,21927,0.006476034,1,100,
RTI-T05-H11-tNGS-Ts11-20250303,1981050,Phoenicibacter,Phoenicibacter,G,4,1.055948647,2.0667E-06,,1,,,,29/49,100,
RTI-T05-H11-tNGS-Ts11-20250303,1944646,Phoenicibacter congonensis,Phoenicibacter congonensis,S,4,1.055948647,2.0667E-06,,1,,,,1,100,
RTI-T05-H11-tNGS-Ts11-20250303,2129,Ureaplasma,脲原体属,G,27075,7147.452405,0.013988973,,26199,,,,8/49,100,
RTI-T05-H11-tNGS-Ts11-20250303,134821,Ureaplasma parvum,微小脲原体,S,27067,7145.340508,0.01398484,0,26196,0,194,0,1,100,
RTI-T05-H11-tNGS-Ts11-20250303,2895509,Metamycoplasma,副支原体,G,28584,7545.809032,0.014768636,,26690,,,,7/49,100,
RTI-T05-H11-tNGS-Ts11-20250303,2098,Metamycoplasma hominis,人型支原体,S,28584,7545.809032,0.014768636,28393,26690,216,566,0.381625442,1,100,
RTI-T05-H11-tNGS-Ts11-20250303,10292,Herpesviridae,疱疹病毒科,F,709,187.1668977,0.000366323,,493,,,,,100,
RTI-T05-H11-tNGS-Ts11-20250303,10357,Betaherpesvirinae,β疱疹病毒亚科,F1,709,187.1668977,0.000366323,,493,,,,,100,
RTI-T05-H11-tNGS-Ts11-20250303,10358,Cytomegalovirus,巨细胞病毒属,G,709,187.1668977,0.000366323,,493,,,,2月2日,100,
RTI-T05-H11-tNGS-Ts11-20250303,10359,Human betaherpesvirus 5 (cytomegalovirus),人疱疹病毒5型(巨细胞病毒),S1,709,187.1668977,0.000366323,709,493,163,1016,0.160433071,1,100,
RTI-T05-H11-tNGS-Ts11-20250303,333750,Alphapapillomavirus,甲型乳头瘤病毒属,G,3310,873.7975055,0.001710194,,2521,,,,1月2日,100,
RTI-T05-H11-tNGS-Ts11-20250303,337041,Alphapapillomavirus 9,甲型乳头瘤病毒9,S,1,0.263987162,5.16675E-07,,0,,,,3,0.03,hopping
RTI-T05-H11-tNGS-Ts11-20250303,10618,Human papillomavirus type 52,人乳头瘤病毒52型,S1,1,0.263987162,5.16675E-07,,0,,,,,100,hopping
RTI-T05-H11-tNGS-Ts11-20250303,337042,Alphapapillomavirus 7,甲型乳头瘤病毒7,S,2800,739.164053,0.00144669,,2086,,,,1,84.592,
RTI-T05-H11-tNGS-Ts11-20250303,10588,Human papillomavirus type 39,人乳头瘤病毒39型,S1,2800,739.164053,0.00144669,,2086,,,,,100,
RTI-T05-H11-tNGS-Ts11-20250303,337050,Alphapapillomavirus 6,甲型乳头瘤病毒6,S,509,134.3694653,0.000262988,,435,,,,2,15.378,
RTI-T05-H11-tNGS-Ts11-20250303,333765,Human papillomavirus type 53,人乳头瘤病毒53型,S1,509,134.3694653,0.000262988,,435,,,,,100,
RTI-T05-H13-tNGS-Ts13-20250303,55193,Malassezia,马拉色菌属,G,1,0.319713741,7.44453E-07,,0,,,,1月1日,100,
RTI-T05-H13-tNGS-Ts13-20250303,76775,Malassezia restricta,限制马拉色菌,S,1,0.319713741,7.44453E-07,0,0,0,1296,0,1,100,
RTI-T05-H13-tNGS-Ts13-20250303,286,Pseudomonas,假单胞菌属,G,3,0.959141223,2.23336E-06,,0,,,,16/27,100,
RTI-T05-H13-tNGS-Ts13-20250303,136843,Pseudomonas fluorescens group,荧光假单胞菌复合群,G1,1,0.319713741,7.44453E-07,,0,,,,,100,
RTI-T05-H13-tNGS-Ts13-20250303,543,Enterobacteriaceae,肠杆菌科,F,1,0.319713741,7.44453E-07,,0,,,,,100,
RTI-T05-H13-tNGS-Ts13-20250303,40323,Stenotrophomonas,寡养（窄食）单胞菌属,G,3,0.959141223,2.23336E-06,,0,,,,16/27,100,
RTI-T05-H13-tNGS-Ts13-20250303,40324,Stenotrophomonas maltophilia,嗜麦芽窄食单胞菌,S,3,0.959141223,2.23336E-06,3,0,93,143184,0.000649514,1,100,
RTI-T05-H13-tNGS-Ts13-20250303,469,Acinetobacter,不动杆菌属,G,13,4.156278634,9.67788E-06,,2,,,,9月27日,100,
RTI-T05-H13-tNGS-Ts13-20250303,40214,Acinetobacter johnsonii,约翰逊不动杆菌,S,13,4.156278634,9.67788E-06,13,2,378,1316,0.287234043,1,100,
RTI-T05-H13-tNGS-Ts13-20250303,374,Bradyrhizobium,慢生根瘤菌属,G,1,0.319713741,7.44453E-07,,0,,,,22/27,100,
RTI-T05-H13-tNGS-Ts13-20250303,13687,Sphingomonas,鞘氨醇单胞菌属,G,6,1.918282447,4.46672E-06,,2,,,,11月27日,100,
RTI-T05-H13-tNGS-Ts13-20250303,1779358,Sphingomonas metalli,,S,1,0.319713741,7.44453E-07,0,0,0,256,0,1,50,
RTI-T05-H13-tNGS-Ts13-20250303,41275,Brevundimonas,短波单胞菌属,G,1,0.319713741,7.44453E-07,,0,,,,22/27,100,
RTI-T05-H13-tNGS-Ts13-20250303,41276,Brevundimonas vesicularis,泡囊短波单胞菌,S,1,0.319713741,7.44453E-07,1,0,50,782,0.063938619,1,100,
RTI-T05-H13-tNGS-Ts13-20250303,963,Herbaspirillum,草螺菌属,G,5,1.598568706,3.72226E-06,,0,,,,12月27日,100,
RTI-T05-H13-tNGS-Ts13-20250303,863372,Herbaspirillum huttiense,哈特草螺菌,S,3,0.959141223,2.23336E-06,2,0,57,90064,0.000632883,1,100,
RTI-T05-H13-tNGS-Ts13-20250303,48736,Ralstonia,罗尔斯顿菌属,G,2,0.639427482,1.48891E-06,,0,,,,18/27,100,
RTI-T05-H13-tNGS-Ts13-20250303,168808,Sneathia,Sneathia,G,1,0.319713741,7.44453E-07,,0,,,,22/27,100,
RTI-T05-H13-tNGS-Ts13-20250303,187101,Sneathia amnii,Sneathia amnii,S,1,0.319713741,7.44453E-07,1,0,50,750,0.066666667,1,100,hopping
RTI-T05-H13-tNGS-Ts13-20250303,836,Porphyromonas,卟啉单胞菌属,G,1,0.319713741,7.44453E-07,,0,,,,22/27,100,
RTI-T05-H13-tNGS-Ts13-20250303,281920,Porphyromonas uenonis,上野卟啉单胞菌,S,1,0.319713741,7.44453E-07,1,0,50,734,0.068119891,1,100,
RTI-T05-H13-tNGS-Ts13-20250303,838,Prevotella,普雷沃菌属,G,5,1.598568706,3.72226E-06,,0,,,,12月27日,100,
RTI-T05-H13-tNGS-Ts13-20250303,419005,Prevotella amnii,Prevotella amnii,S,5,1.598568706,3.72226E-06,,0,,,,1,100,
RTI-T05-H13-tNGS-Ts13-20250303,195950,Tannerella,坦纳菌属,G,1,0.319713741,7.44453E-07,,0,,,,22/27,100,
RTI-T05-H13-tNGS-Ts13-20250303,28112,Tannerella forsythia,福赛斯坦纳菌,S,1,0.319713741,7.44453E-07,1,0,50,6227,0.008029549,1,100,
RTI-T05-H13-tNGS-Ts13-20250303,1279,Staphylococcus,葡萄球菌属,G,2,0.639427482,1.48891E-06,,0,,,,18/27,100,
RTI-T05-H13-tNGS-Ts13-20250303,1290,Staphylococcus hominis,人葡萄球菌,S,2,0.639427482,1.48891E-06,2,0,100,791,0.12642225,1,100,
RTI-T05-H13-tNGS-Ts13-20250303,1329200,Fictibacillus,假芽胞杆菌属,G,5,1.598568706,3.72226E-06,,4,,,,12月27日,100,
RTI-T05-H13-tNGS-Ts13-20250303,1378,Gemella,孪生球菌属,G,224,71.61587801,0.000166757,,31,,,,5月27日,100,
RTI-T05-H13-tNGS-Ts13-20250303,502393,Gemella asaccharolytica,不解糖卟啉孪生球菌,S,224,71.61587801,0.000166757,55,31,187,200,0.935,1,100,
RTI-T05-H13-tNGS-Ts13-20250303,1578,Lactobacillus,乳杆菌属,G,62421,19956.85143,0.046469471,,55639,,,,2月27日,100,
RTI-T05-H13-tNGS-Ts13-20250303,47770,Lactobacillus crispatus,卷曲乳杆菌,S,57091,18252.77719,0.042501539,57050,52352,793,1057,0.750236518,1,91.552,
RTI-T05-H13-tNGS-Ts13-20250303,147802,Lactobacillus iners,惰性乳杆菌,S,5264,1682.973133,0.003918798,5110,3235,787,787,1,2,8.441,misclassified
RTI-T05-H13-tNGS-Ts13-20250303,2495899,Lactobacillus xujianguonis,,S,4,1.278854964,2.97781E-06,0,0,0,84,0,3,0.006,misclassified
RTI-T05-H13-tNGS-Ts13-20250303,1350,Enterococcus,肠球菌属,G,2,0.639427482,1.48891E-06,,0,,,,18/27,100,
RTI-T05-H13-tNGS-Ts13-20250303,112904,Enterococcus villorum,粗毛肠球菌,S,2,0.639427482,1.48891E-06,0,0,0,74,0,1,100,
RTI-T05-H13-tNGS-Ts13-20250303,1375,Aerococcus,气球菌属,G,18781,6004.543772,0.013981563,,16254,,,,4月27日,100,
RTI-T05-H13-tNGS-Ts13-20250303,87541,Aerococcus christensenii,柯氏气球菌,S,18781,6004.543772,0.013981563,,16254,,,,1,100,
RTI-T05-H13-tNGS-Ts13-20250303,29465,Veillonella,韦荣球菌属,G,17,5.435133599,1.26557E-05,,0,,,,8月27日,8.173,
RTI-T05-H13-tNGS-Ts13-20250303,187328,Veillonella montpellierensis,Veillonella montpellierensis,S,17,5.435133599,1.26557E-05,1,0,50,77,0.649350649,1,100,
RTI-T05-H13-tNGS-Ts13-20250303,39948,Dialister,戴阿里斯特菌属,G,191,61.06532455,0.00014219,,16,,,,6月27日,91.827,
RTI-T05-H13-tNGS-Ts13-20250303,309120,Dialister micraerophilus,Dialister micraerophilus,S,191,61.06532455,0.00014219,191,16,755,962,0.784823285,1,100,
RTI-T05-H13-tNGS-Ts13-20250303,2767327,Fannyhessea,Fannyhessea,G,38,12.14912216,2.82892E-05,,4,,,,7月27日,100,
RTI-T05-H13-tNGS-Ts13-20250303,82135,Fannyhessea vaginae,阴道陌生菌,S,38,12.14912216,2.82892E-05,0,4,0,143,0,1,100,
RTI-T05-H13-tNGS-Ts13-20250303,2701,Gardnerella,加德纳菌属,G,346507,110783.0493,0.257958011,,323068,,,,1月27日,100,
RTI-T05-H13-tNGS-Ts13-20250303,2702,Gardnerella vaginalis,阴道加德纳菌,S,150366,48074.07639,0.111940349,143034,139307,837,838,0.998806683,1,74.694,
RTI-T05-H13-tNGS-Ts13-20250303,1716,Corynebacterium,棒状杆菌属,G,2,0.639427482,1.48891E-06,,0,,,,18/27,100,
RTI-T05-H13-tNGS-Ts13-20250303,38304,Corynebacterium tuberculostearicum,结核硬脂酸棒状杆菌,S,1,0.319713741,7.44453E-07,1,0,50,5237,0.009547451,1,50,hopping
RTI-T05-H13-tNGS-Ts13-20250303,1979527,Corynebacterium kefirresidentii,Corynebacterium kefirresidentii,S,1,0.319713741,7.44453E-07,1,0,50,2626,0.019040366,1,50,
RTI-T05-H13-tNGS-Ts13-20250303,1827,Rhodococcus,红球菌属,G,5,1.598568706,3.72226E-06,,0,,,,12月27日,100,
RTI-T05-H13-tNGS-Ts13-20250303,1833,Rhodococcus erythropolis,红串红球菌,S,1,0.319713741,7.44453E-07,0,0,0,510,0,1,50,
RTI-T05-H13-tNGS-Ts13-20250303,334542,Rhodococcus qingshengii,Rhodococcus qingshengii,S,1,0.319713741,7.44453E-07,1,0,50,1105,0.045248869,1,50,
RTI-T05-H13-tNGS-Ts13-20250303,1912216,Cutibacterium,Cutibacterium,G,12,3.836564893,8.93343E-06,,0,,,,10月27日,100,
RTI-T05-H13-tNGS-Ts13-20250303,1747,Cutibacterium acnes,痤疮丙酸杆菌,S,9,2.87742367,6.70007E-06,8,0,313,21927,0.014274639,1,75,
RTI-T05-H13-tNGS-Ts13-20250303,33011,Cutibacterium granulosum,颗粒丙酸杆菌,S,1,0.319713741,7.44453E-07,1,0,50,1715,0.029154519,3,8.333,misclassified
RTI-T05-H13-tNGS-Ts13-20250303,1574624,Cutibacterium namnetense,Cutibacterium namnetense,S,2,0.639427482,1.48891E-06,2,0,100,813,0.12300123,2,16.667,
RTI-T05-H13-tNGS-Ts13-20250303,1839,Nocardioides,Nocardioides,G,1,0.319713741,7.44453E-07,,0,,,,22/27,100,
RTI-T05-H13-tNGS-Ts13-20250303,2129,Ureaplasma,脲原体属,G,26086,8340.05265,0.019419789,,25145,,,,3月27日,100,
RTI-T05-H13-tNGS-Ts13-20250303,2130,Ureaplasma urealyticum,解脲脲原体,S,1676,535.8402301,0.001247702,1675,1474,96,97,0.989690722,2,6.448,misclassified
RTI-T05-H13-tNGS-Ts13-20250303,134821,Ureaplasma parvum,微小脲原体,S,24316,7774.159329,0.018102108,0,23603,0,194,0,1,93.552,
RTI-T05-H13-tNGS-Ts13-20250303,10292,Herpesviridae,疱疹病毒科,F,327,104.5463933,0.000243436,,210,,,,,100,
RTI-T05-H13-tNGS-Ts13-20250303,10357,Betaherpesvirinae,β疱疹病毒亚科,F1,327,104.5463933,0.000243436,,210,,,,,100,
RTI-T05-H13-tNGS-Ts13-20250303,10358,Cytomegalovirus,巨细胞病毒属,G,327,104.5463933,0.000243436,,210,,,,2月2日,100,
RTI-T05-H13-tNGS-Ts13-20250303,10359,Human betaherpesvirus 5 (cytomegalovirus),人疱疹病毒5型(巨细胞病毒),S1,327,104.5463933,0.000243436,327,210,128,1016,0.125984252,1,100,
RTI-T05-H13-tNGS-Ts13-20250303,333774,unclassified Papillomaviridae,unclassified Papillomaviridae,F1,1,0.319713741,7.44453E-07,,0,,,,,0,
RTI-T05-H13-tNGS-Ts13-20250303,173087,Human papillomavirus types,,F2,1,0.319713741,7.44453E-07,,0,,,,,100,
RTI-T05-H13-tNGS-Ts13-20250303,37118,Human papillomavirus type 64,人乳头瘤病毒64型,S,1,0.319713741,7.44453E-07,,0,,,,1,100,
RTI-T05-H13-tNGS-Ts13-20250303,333750,Alphapapillomavirus,甲型乳头瘤病毒属,G,885981,283260.3001,0.659570793,,851658,,,,1月2日,100,
RTI-T05-H13-tNGS-Ts13-20250303,10570,Alphapapillomavirus 12,甲型乳头瘤病毒12,S,1,0.319713741,7.44453E-07,,0,,,,6,0,
RTI-T05-H13-tNGS-Ts13-20250303,333754,Alphapapillomavirus 10,甲型乳头瘤病毒10,S,1,0.319713741,7.44453E-07,,0,,,,6,0,hopping
RTI-T05-H13-tNGS-Ts13-20250303,333767,Alphapapillomavirus 3,甲型乳头瘤病毒3,S,14360,4591.089322,0.010690338,,12754,,,,3,1.621,
RTI-T05-H13-tNGS-Ts13-20250303,333771,Human papillomavirus type 81,人乳头瘤病毒81型,S1,2,0.639427482,1.48891E-06,,0,,,,,0.014,
RTI-T05-H13-tNGS-Ts13-20250303,337041,Alphapapillomavirus 9,甲型乳头瘤病毒9,S,3,0.959141223,2.23336E-06,,0,,,,4,0,hopping
RTI-T05-H13-tNGS-Ts13-20250303,37120,human papillomavirus 67,,S1,3,0.959141223,2.23336E-06,,0,,,,,100,
RTI-T05-H13-tNGS-Ts13-20250303,337042,Alphapapillomavirus 7,甲型乳头瘤病毒7,S,313542,100243.6858,0.233417134,,299080,,,,2,35.39,
RTI-T05-H13-tNGS-Ts13-20250303,45240,Human papillomavirus type 68,人乳头瘤病毒68型,S1,313535,100241.4478,0.233411923,,299079,,,,,100,
RTI-T05-H13-tNGS-Ts13-20250303,338322,Human papillomavirus type 68a,,S2,75,23.97853058,5.58339E-05,,39,,,,,100,
RTI-T05-H13-tNGS-Ts13-20250303,337049,Alphapapillomavirus 11,甲型乳头瘤病毒11,S,2,0.639427482,1.48891E-06,,1,,,,5,0,
RTI-T05-H13-tNGS-Ts13-20250303,51033,human papillomavirus 73,human papillomavirus 73,S1,2,0.639427482,1.48891E-06,,1,,,,,100,
RTI-T05-H13-tNGS-Ts13-20250303,337050,Alphapapillomavirus 6,甲型乳头瘤病毒6,S,558047,178415.2941,0.415439499,,539811,,,,1,62.988,
RTI-T05-H13-tNGS-Ts13-20250303,10596,Human papillomavirus type 56,人乳头瘤病毒56型,S1,40,12.78854964,2.97781E-05,,10,,,,,0.007,
RTI-T05-H13-tNGS-Ts13-20250303,37119,Human papillomavirus type 66,人乳头瘤病毒66型,S1,556879,178041.8684,0.414569978,,538850,,,,,99.841,
RTI-T05-H13-tNGS-Ts13-20250303,333765,Human papillomavirus type 53,人乳头瘤病毒53型,S1,845,270.1581112,0.000629062,,761,,,,,0.151,
RTI-T05-H35-tNGS-Ts35-20250303,5475,Candida,念珠菌属,G,1,0.498293842,8.18527E-07,,0,,,,2月2日,100,
RTI-T05-H35-tNGS-Ts35-20250303,55193,Malassezia,马拉色菌属,G,25,12.45734605,2.04632E-05,,1,,,,1月2日,100,
RTI-T05-H35-tNGS-Ts35-20250303,76775,Malassezia restricta,限制马拉色菌,S,18,8.969289154,1.47335E-05,0,0,0,1296,0,1,72,
RTI-T05-H35-tNGS-Ts35-20250303,1381934,Malassezia caprae,山羊马拉色菌,S,7,3.488056893,5.72969E-06,,1,,,,2,28,
RTI-T05-H35-tNGS-Ts35-20250303,286,Pseudomonas,假单胞菌属,G,70,34.88056893,5.72969E-05,,4,,,,13/26,100,
RTI-T05-H35-tNGS-Ts35-20250303,136843,Pseudomonas fluorescens group,荧光假单胞菌复合群,G1,1,0.498293842,8.18527E-07,,0,,,,,1.429,misclassified
RTI-T05-H35-tNGS-Ts35-20250303,76758,Pseudomonas orientalis,Pseudomonas orientalis,S,1,0.498293842,8.18527E-07,1,0,50,3425,0.01459854,2,100,misclassified
RTI-T05-H35-tNGS-Ts35-20250303,1931241,Pseudomonas phragmitis,,S,69,34.38227509,5.64784E-05,69,4,732,885,0.827118644,1,98.571,
RTI-T05-H35-tNGS-Ts35-20250303,543,Enterobacteriaceae,肠杆菌科,F,90,44.84644577,7.36674E-05,,4,,,,,100,
RTI-T05-H35-tNGS-Ts35-20250303,40323,Stenotrophomonas,寡养（窄食）单胞菌属,G,134,66.77137481,0.000109683,,21,,,,7月26日,100,
RTI-T05-H35-tNGS-Ts35-20250303,40324,Stenotrophomonas maltophilia,嗜麦芽窄食单胞菌,S,94,46.83962114,7.69415E-05,94,19,268,143184,0.001871718,1,100,
RTI-T05-H35-tNGS-Ts35-20250303,374,Bradyrhizobium,慢生根瘤菌属,G,10,4.982938419,8.18527E-06,,0,,,,15/26,100,
RTI-T05-H35-tNGS-Ts35-20250303,1404768,Bradyrhizobium amphicarpaeae,,S,1,0.498293842,8.18527E-07,0,0,0,268,0,1,25,
RTI-T05-H35-tNGS-Ts35-20250303,1404864,Bradyrhizobium cosmicum,,S,1,0.498293842,8.18527E-07,0,0,0,703,0,1,25,
RTI-T05-H35-tNGS-Ts35-20250303,1571201,Bradyrhizobium oropedii,,S,1,0.498293842,8.18527E-07,,0,,,,1,25,
RTI-T05-H35-tNGS-Ts35-20250303,1729892,Bradyrhizobium campsiandrae,,S,1,0.498293842,8.18527E-07,,0,,,,1,25,
RTI-T05-H35-tNGS-Ts35-20250303,357,Agrobacterium,土壤杆菌属,G,71,35.37886277,5.81154E-05,,4,,,,11月26日,100,
RTI-T05-H35-tNGS-Ts35-20250303,358,Agrobacterium tumefaciens,根癌土壤杆菌,S,4,1.993175368,3.27411E-06,0,0,0,791,0,1,100,
RTI-T05-H35-tNGS-Ts35-20250303,234,Brucella,布鲁氏菌属,G,677,337.344931,0.000554143,,144,,,,4月26日,100,
RTI-T05-H35-tNGS-Ts35-20250303,16777802,Brucella nonbrucellosis,非致病布鲁氏菌,G1,676,336.8466371,0.000553324,,144,,,,,100,
RTI-T05-H35-tNGS-Ts35-20250303,419475,Brucella pseudogrignonensis,拟格氏赭杆菌,S,228,113.6109959,0.000186624,129,36,417,1438,0.289986092,1,88.031,
RTI-T05-H35-tNGS-Ts35-20250303,265,Paracoccus,副球菌属,G,144,71.75431323,0.000117868,,92,,,,6月26日,100,
RTI-T05-H35-tNGS-Ts35-20250303,13687,Sphingomonas,鞘氨醇单胞菌属,G,112,55.80891029,9.1675E-05,,15,,,,8月26日,67.47,
RTI-T05-H35-tNGS-Ts35-20250303,28213,Sphingomonas parapaucimobilis,Sphingomonas parapaucimobilis,S,2,0.996587684,1.63705E-06,,0,,,,4,2.941,misclassified
RTI-T05-H35-tNGS-Ts35-20250303,40681,Sphingomonas asaccharolytica,Sphingomonas asaccharolytica,S,7,3.488056893,5.72969E-06,,1,,,,1,10.294,
RTI-T05-H35-tNGS-Ts35-20250303,93064,Sphingomonas koreensis,韩国鞘氨醇单胞菌,S,1,0.498293842,8.18527E-07,1,0,50,1039,0.048123195,7,1.471,misclassified
RTI-T05-H35-tNGS-Ts35-20250303,152682,Sphingomonas melonis,瓜类鞘氨醇单胞菌,S,1,0.498293842,8.18527E-07,0,0,0,1794,0,7,1.471,misclassified
RTI-T05-H35-tNGS-Ts35-20250303,185951,Sphingomonas aerolata,Sphingomonas aerolata,S,1,0.498293842,8.18527E-07,1,0,0,361,0,7,1.471,misclassified
RTI-T05-H35-tNGS-Ts35-20250303,237612,Sphingomonas panni,,S,3,1.494881526,2.45558E-06,3,0,53,290,0.182758621,2,4.412,misclassified
RTI-T05-H35-tNGS-Ts35-20250303,1549858,Sphingomonas taxi,Sphingomonas taxi,S,2,0.996587684,1.63705E-06,2,0,55,549,0.100182149,4,2.941,misclassified
RTI-T05-H35-tNGS-Ts35-20250303,1560345,Sphingomonas panacis,,S,3,1.494881526,2.45558E-06,3,1,50,536,0.093283582,2,4.412,misclassified
RTI-T05-H35-tNGS-Ts35-20250303,1697973,Sphingomonas crusticola,,S,2,0.996587684,1.63705E-06,2,0,52,762,0.06824147,4,2.941,misclassified
RTI-T05-H35-tNGS-Ts35-20250303,1813879,Sphingomonas panacisoli,,S,1,0.498293842,8.18527E-07,1,0,50,283,0.176678445,7,1.471,misclassified
RTI-T05-H35-tNGS-Ts35-20250303,150203,Blastomonas,芽单胞菌属,G,3,1.494881526,2.45558E-06,,0,,,,18/26,1.807,
RTI-T05-H35-tNGS-Ts35-20250303,34015,Blastomonas natatoria,泳池芽单胞菌,S,3,1.494881526,2.45558E-06,3,0,56,263,0.212927757,1,100,
RTI-T05-H35-tNGS-Ts35-20250303,165696,Novosphingobium,Novosphingobium,G,3,1.494881526,2.45558E-06,,0,,,,18/26,1.807,
RTI-T05-H35-tNGS-Ts35-20250303,1391222,Novosphingobium fluoreni,,S,3,1.494881526,2.45558E-06,3,0,52,105,0.495238095,1,100,
RTI-T05-H35-tNGS-Ts35-20250303,165697,Sphingopyxis,Sphingopyxis,G,2,0.996587684,1.63705E-06,,0,,,,20/26,1.205,
RTI-T05-H35-tNGS-Ts35-20250303,2484145,Sphingopyxis microcysteis,,S,2,0.996587684,1.63705E-06,2,0,57,247,0.230769231,1,100,
RTI-T05-H35-tNGS-Ts35-20250303,1649486,Rhizorhabdus,,G,1,0.498293842,8.18527E-07,,0,,,,23/26,0.602,misclassified
RTI-T05-H35-tNGS-Ts35-20250303,75,Caulobacter,Caulobacter,G,2,0.996587684,1.63705E-06,,0,,,,20/26,50,
RTI-T05-H35-tNGS-Ts35-20250303,155892,Caulobacter vibrioides,Caulobacter vibrioides,S,2,0.996587684,1.63705E-06,1,0,50,780,0.064102564,1,100,
RTI-T05-H35-tNGS-Ts35-20250303,41275,Brevundimonas,短波单胞菌属,G,2,0.996587684,1.63705E-06,,0,,,,20/26,50,
